epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,90.1703,2.18302,9.47346,1.73905,0.76711,0.16667,0.07693,0.02818,2.01978,10.0755,1.70712,0.000971577,0.000971577,0.000971577
99,90.8485,2.05092,8.8341,1.70722,0.76711,0.16667,0.07693,0.02818,2.01978,10.0755,1.70712,0.000966861,0.000966861,0.000966861
100,91.5302,1.76131,7.27301,1.57163,0.76711,0.16667,0.07693,0.02818,2.01978,10.0755,1.70712,0.000962146,0.000962146,0.000962146
101,92.2095,2.23831,7.57351,1.63667,0.76711,0.16667,0.07693,0.02818,2.01978,10.0755,1.70712,0.00095743,0.00095743,0.00095743
102,92.8739,2.04076,8.03513,1.64948,0.89918,0.16667,0.17018,0.0809,1.94308,8.97152,1.60544,0.000952714,0.000952714,0.000952714
103,93.5334,2.25328,9.36866,1.76702,0.89918,0.16667,0.17018,0.0809,1.94308,8.97152,1.60544,0.000947999,0.000947999,0.000947999
104,94.2724,2.196,8.93965,1.76022,0.89918,0.16667,0.17018,0.0809,1.94308,8.97152,1.60544,0.000943283,0.000943283,0.000943283
105,94.9284,2.10981,8.80488,1.60296,0.89918,0.16667,0.17018,0.0809,1.94308,8.97152,1.60544,0.000938567,0.000938567,0.000938567
106,95.5792,2.22662,7.00406,1.81384,0.87534,0.11111,0.14558,0.08911,1.83992,8.80877,1.56864,0.000933851,0.000933851,0.000933851
107,96.2234,1.84157,5.89328,1.59935,0.87534,0.11111,0.14558,0.08911,1.83992,8.80877,1.56864,0.000929136,0.000929136,0.000929136
108,96.8484,2.45416,14.1947,1.98523,0.87534,0.11111,0.14558,0.08911,1.83992,8.80877,1.56864,0.00092442,0.00092442,0.00092442
109,97.5454,2.48301,12.7153,2.0027,0.83125,0.16319,0.15276,0.07667,2.00983,9.15436,1.71931,0.000919704,0.000919704,0.000919704
110,98.1727,1.76954,6.36287,1.47617,0.83125,0.16319,0.15276,0.07667,2.00983,9.15436,1.71931,0.000914989,0.000914989,0.000914989
111,98.7722,1.87067,6.3728,1.5189,0.83125,0.16319,0.15276,0.07667,2.00983,9.15436,1.71931,0.000910273,0.000910273,0.000910273
112,99.4,1.87601,6.23225,1.49744,0.83125,0.16319,0.15276,0.07667,2.00983,9.15436,1.71931,0.000905557,0.000905557,0.000905557
113,100.065,2.3164,9.84534,1.77085,0.80795,0.16391,0.15627,0.05892,1.98569,8.98216,1.63952,0.000900842,0.000900842,0.000900842
114,100.825,2.16362,7.64838,1.68034,0.80795,0.16391,0.15627,0.05892,1.98569,8.98216,1.63952,0.000896126,0.000896126,0.000896126
115,101.457,1.77967,7.26265,1.47644,0.80795,0.16391,0.15627,0.05892,1.98569,8.98216,1.63952,0.00089141,0.00089141,0.00089141
116,102.075,2.02051,6.61313,1.61362,0.80795,0.16391,0.15627,0.05892,1.98569,8.98216,1.63952,0.000886694,0.000886694,0.000886694
117,102.696,1.97853,8.26031,1.5778,0.77042,0.22222,0.12077,0.05178,1.98437,8.55128,1.60813,0.000881979,0.000881979,0.000881979
118,103.378,1.80148,10.9347,1.56018,0.77042,0.22222,0.12077,0.05178,1.98437,8.55128,1.60813,0.000877263,0.000877263,0.000877263
119,104.026,2.10608,8.12835,1.63718,0.77042,0.22222,0.12077,0.05178,1.98437,8.55128,1.60813,0.000872547,0.000872547,0.000872547
120,104.652,1.52055,9.40192,1.41987,0.77042,0.22222,0.12077,0.05178,1.98437,8.55128,1.60813,0.000867832,0.000867832,0.000867832
121,105.312,1.50209,9.29648,1.34114,0.54425,0.22222,0.18916,0.1235,1.85802,8.43231,1.51938,0.000863116,0.000863116,0.000863116
122,105.921,1.32808,21.1212,1.19559,0.54425,0.22222,0.18916,0.1235,1.85802,8.43231,1.51938,0.0008584,0.0008584,0.0008584
123,106.599,1.96695,8.23985,1.53383,0.54425,0.22222,0.18916,0.1235,1.85802,8.43231,1.51938,0.000853685,0.000853685,0.000853685
124,107.204,1.95995,8.35344,1.52709,0.86196,0.16667,0.181,0.12715,1.76381,8.81823,1.55274,0.000848969,0.000848969,0.000848969
125,107.818,1.90986,7.05999,1.4763,0.86196,0.16667,0.181,0.12715,1.76381,8.81823,1.55274,0.000844253,0.000844253,0.000844253
126,108.423,1.94688,7.12841,1.68775,0.86196,0.16667,0.181,0.12715,1.76381,8.81823,1.55274,0.000839537,0.000839537,0.000839537
127,109.036,2.05117,8.29354,1.64613,0.86196,0.16667,0.181,0.12715,1.76381,8.81823,1.55274,0.000834822,0.000834822,0.000834822
128,109.694,1.8555,8.09289,1.5693,0.92026,0.22222,0.2351,0.15096,1.71949,8.3002,1.48887,0.000830106,0.000830106,0.000830106
129,110.352,2.11212,6.08615,1.64636,0.92026,0.22222,0.2351,0.15096,1.71949,8.3002,1.48887,0.00082539,0.00082539,0.00082539
130,110.963,1.66283,7.95173,1.46389,0.92026,0.22222,0.2351,0.15096,1.71949,8.3002,1.48887,0.000820675,0.000820675,0.000820675
131,111.586,1.95764,6.34344,1.63941,0.92026,0.22222,0.2351,0.15096,1.71949,8.3002,1.48887,0.000815959,0.000815959,0.000815959
132,112.211,1.71544,6.08046,1.48289,0.95725,0.22222,0.27722,0.18279,1.69173,7.51134,1.449,0.000811243,0.000811243,0.000811243
133,112.383,1.50804,10.4242,1.41368,0.95725,0.22222,0.27722,0.18279,1.69173,7.51134,1.449,0.000806528,0.000806528,0.000806528
134,113.001,1.89742,9.27466,1.64272,0.95725,0.22222,0.27722,0.18279,1.69173,7.51134,1.449,0.000801812,0.000801812,0.000801812
135,113.621,1.70436,6.51237,1.52781,0.95725,0.22222,0.27722,0.18279,1.69173,7.51134,1.449,0.000797096,0.000797096,0.000797096
136,114.236,1.94307,10.7317,1.57184,0.98239,0.22222,0.31356,0.19373,1.68754,7.14315,1.46718,0.00079238,0.00079238,0.00079238
137,114.875,1.91505,6.12611,1.60544,0.98239,0.22222,0.31356,0.19373,1.68754,7.14315,1.46718,0.000787665,0.000787665,0.000787665
138,115.494,1.75694,11.3101,1.43391,0.98239,0.22222,0.31356,0.19373,1.68754,7.14315,1.46718,0.000782949,0.000782949,0.000782949
139,116.105,1.93536,7.23393,1.54057,0.99045,0.22222,0.36161,0.22204,1.59997,6.86261,1.44337,0.000778233,0.000778233,0.000778233
140,116.736,1.91016,6.00412,1.47629,0.99045,0.22222,0.36161,0.22204,1.59997,6.86261,1.44337,0.000773518,0.000773518,0.000773518
141,117.418,2.2434,10.1575,1.84745,0.99045,0.22222,0.36161,0.22204,1.59997,6.86261,1.44337,0.000768802,0.000768802,0.000768802
142,118.046,1.96906,6.62765,1.58831,0.99045,0.22222,0.36161,0.22204,1.59997,6.86261,1.44337,0.000764086,0.000764086,0.000764086
